designer,artifact_id,condition,artifact_type,action,broad_action
P3,BASE_0184,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0188,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0184,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0159,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0189,DesignJournal_baseline,column,CREATE_COLUMN_USER,CREATE
P3,BASE_0189,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0189,DesignJournal_baseline,column,ELABORATE_COLUMN,ELABORATE
P3,BASE_0190,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0191,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0192,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0190,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0191,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0192,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0189,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0193,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0159,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0194,DesignJournal_baseline,image,AI_PROMPT_GEN,PROMPT_GEN
P3,BASE_0159,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0151,DesignJournal_baseline,todo,RELOCATE_TODO,RELOCATE
P3,BASE_0152,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0155,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0184,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0195,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0195,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0196,DesignJournal_baseline,column,CREATE_COLUMN_USER,CREATE
P3,BASE_0195,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0195,DesignJournal_baseline,image,STRUCTURE_MOVE,STRUCTURE
P3,BASE_0171,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0196,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0197,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0197,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0196,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0198,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0198,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0199,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0159,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0200,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0200,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0201,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0159,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0155,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0171,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0196,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0161,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0159,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0184,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0171,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0171,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0106,DesignJournal_baseline,note,PRUNE_NOTE,PRUNE
P3,BASE_0153,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0152,DesignJournal_baseline,note,PRUNE_NOTE,PRUNE
P3,BASE_0158,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0170,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0155,DesignJournal_baseline,note,PRUNE_NOTE,PRUNE
P3,BASE_0154,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0188,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0193,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0173,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0201,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0199,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0157,DesignJournal_baseline,column,PRUNE_COLUMN,PRUNE
P3,BASE_0183,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0174,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0162,DesignJournal_baseline,column,PRUNE_COLUMN,PRUNE
P3,BASE_0178,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0160,DesignJournal_baseline,column,PRUNE_COLUMN,PRUNE
P3,BASE_0189,DesignJournal_baseline,column,PRUNE_COLUMN,PRUNE
P3,BASE_0118,DesignJournal_baseline,image,PRUNE_IMAGE,PRUNE
P3,BASE_0184,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0161,DesignJournal_baseline,column,PRUNE_COLUMN,PRUNE
P3,BASE_0196,DesignJournal_baseline,column,PRUNE_COLUMN,PRUNE
P3,BASE_0175,DesignJournal_baseline,image,PRUNE_IMAGE,PRUNE
P3,BASE_0171,DesignJournal_baseline,column,PRUNE_COLUMN,PRUNE
P3,BASE_0151,DesignJournal_baseline,todo,RELOCATE_TODO,RELOCATE
P3,BASE_0151,DesignJournal_baseline,todo,PRUNE_TODO,PRUNE
P3,BASE_0202,DesignJournal_baseline,note,CREATE_NOTE_USER,CREATE
P3,BASE_0203,DesignJournal_baseline,column,CREATE_COLUMN_USER,CREATE
P3,BASE_0203,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0203,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0203,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0202,DesignJournal_baseline,note,STRUCTURE_ADD,STRUCTURE
P3,BASE_0203,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0202,DesignJournal_baseline,note,STRUCTURE_REMOVE,STRUCTURE
P3,BASE_0202,DesignJournal_baseline,note,STRUCTURE_ADD,STRUCTURE
P3,BASE_0203,DesignJournal_baseline,column,ELABORATE_COLUMN,ELABORATE
P3,BASE_0202,DesignJournal_baseline,note,STRUCTURE_REMOVE,STRUCTURE
P3,BASE_0204,DesignJournal_baseline,note,CREATE_NOTE_USER,CREATE
P3,BASE_0203,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0204,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0204,DesignJournal_baseline,note,ELABORATE_NOTE,ELABORATE
P3,BASE_0204,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0205,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0204,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0202,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0206,DesignJournal_baseline,note,CREATE_NOTE_USER,CREATE
P3,BASE_0206,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0204,DesignJournal_baseline,note,ELABORATE_NOTE,ELABORATE
P3,BASE_0207,DesignJournal_baseline,note,CREATE_NOTE_USER,CREATE
P3,BASE_0207,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0208,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0207,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0209,DesignJournal_baseline,note,CREATE_NOTE_USER,CREATE
P3,BASE_0203,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0210,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0209,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0209,DesignJournal_baseline,note,ELABORATE_NOTE,ELABORATE
P3,BASE_0209,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0209,DesignJournal_baseline,note,ELABORATE_NOTE,ELABORATE
P3,BASE_0211,DesignJournal_baseline,note,CREATE_NOTE_USER,CREATE
P3,BASE_0211,DesignJournal_baseline,note,ELABORATE_NOTE,ELABORATE
P3,BASE_0211,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0211,DesignJournal_baseline,note,ELABORATE_NOTE,ELABORATE
P3,BASE_0211,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0212,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0213,DesignJournal_baseline,note,CREATE_NOTE_USER,CREATE
P3,BASE_0214,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0207,DesignJournal_baseline,note,PRUNE_NOTE,PRUNE
P3,BASE_0208,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0209,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0204,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0211,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0213,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0213,DesignJournal_baseline,note,ELABORATE_NOTE,ELABORATE
P3,BASE_0214,DesignJournal_baseline,connector,ELABORATE_CONNECTOR_TEXT,ELABORATE
P3,BASE_0213,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0206,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0209,DesignJournal_baseline,note,ELABORATE_NOTE,ELABORATE
P3,BASE_0215,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0216,DesignJournal_baseline,image,PRUNE_IMAGE,PRUNE
P3,BASE_0217,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0215,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0184,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0159,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0206,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0159,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0218,DesignJournal_baseline,column,CREATE_COLUMN_USER,CREATE
P3,BASE_0219,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0159,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0215,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0220,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0209,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0218,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0218,DesignJournal_baseline,column,ELABORATE_COLUMN,ELABORATE
P3,BASE_0221,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0222,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0223,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0221,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0222,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0223,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0224,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0218,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0215,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0225,DesignJournal_baseline,column,CREATE_COLUMN_USER,CREATE
P3,BASE_0226,DesignJournal_baseline,column,CREATE_COLUMN_USER,CREATE
P3,BASE_0227,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0228,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0228,DesignJournal_baseline,image,ELABORATE_IMAGE_CAPTION,ELABORATE
P3,BASE_0228,DesignJournal_baseline,image,ELABORATE_IMAGE_CAPTION,ELABORATE
P3,BASE_0227,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0227,DesignJournal_baseline,image,ELABORATE_IMAGE_CAPTION,ELABORATE
P3,BASE_0229,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0230,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0231,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0232,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0230,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0232,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0230,DesignJournal_baseline,image,ELABORATE_IMAGE_CAPTION,ELABORATE
P3,BASE_0232,DesignJournal_baseline,image,ELABORATE_IMAGE_CAPTION,ELABORATE
P3,BASE_0233,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0225,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0234,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0225,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0226,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0235,DesignJournal_baseline,column,CREATE_COLUMN_USER,CREATE
P3,BASE_0236,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0236,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0237,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0238,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0215,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0235,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0239,DesignJournal_baseline,column,CREATE_COLUMN_USER,CREATE
P3,BASE_0240,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0241,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0242,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0241,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0240,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0239,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0241,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0242,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0243,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0239,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0215,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0244,DesignJournal_baseline,column,CREATE_COLUMN_USER,CREATE
P3,BASE_0245,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0246,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0246,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0245,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0247,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0246,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0247,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0248,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0244,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0215,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0206,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0215,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0249,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0250,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0226,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0225,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0218,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0226,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0249,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0249,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0251,DesignJournal_baseline,column,CREATE_COLUMN_USER,CREATE
P3,BASE_0206,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0206,DesignJournal_baseline,note,ELABORATE_NOTE,ELABORATE
P3,BASE_0206,DesignJournal_baseline,note,STRUCTURE_ADD,STRUCTURE
P3,BASE_0251,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0252,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0252,DesignJournal_baseline,image,ELABORATE_IMAGE_CAPTION,ELABORATE
P3,BASE_0252,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0252,DesignJournal_baseline,image,INTERACT_COMMENT,INTERACT
P3,BASE_0251,DesignJournal_baseline,column,ELABORATE_COLUMN,ELABORATE
P3,BASE_0253,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0253,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0252,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0252,DesignJournal_baseline,image,ELABORATE_IMAGE_CAPTION,ELABORATE
P3,BASE_0252,DesignJournal_baseline,image,ELABORATE_IMAGE_CAPTION,ELABORATE
P3,BASE_0254,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0255,DesignJournal_baseline,column,CREATE_COLUMN_USER,CREATE
P3,BASE_0252,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0255,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0252,DesignJournal_baseline,image,ELABORATE_IMAGE_CAPTION,ELABORATE
P3,BASE_0255,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0251,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0256,DesignJournal_baseline,column,CREATE_COLUMN_USER,CREATE
P3,BASE_0254,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0254,DesignJournal_baseline,image,ELABORATE_IMAGE_CAPTION,ELABORATE
P3,BASE_0256,DesignJournal_baseline,column,ELABORATE_COLUMN,ELABORATE
P3,BASE_0256,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0257,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0257,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0258,DesignJournal_baseline,column,CREATE_COLUMN_USER,CREATE
P3,BASE_0257,DesignJournal_baseline,image,STRUCTURE_MOVE,STRUCTURE
P3,BASE_0258,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0258,DesignJournal_baseline,column,ELABORATE_COLUMN,ELABORATE
P3,BASE_0257,DesignJournal_baseline,image,ELABORATE_IMAGE_CAPTION,ELABORATE
P3,BASE_0258,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0256,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0256,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0258,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0256,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0255,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0258,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0255,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0249,DesignJournal_baseline,image,ELABORATE_IMAGE_CAPTION,ELABORATE
P3,BASE_0251,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0258,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0258,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0258,DesignJournal_baseline,column,ELABORATE_COLUMN,ELABORATE
P3,BASE_0259,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0260,DesignJournal_baseline,column,CREATE_COLUMN_USER,CREATE
P3,BASE_0258,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0258,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0259,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0260,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0259,DesignJournal_baseline,image,ELABORATE_IMAGE_CAPTION,ELABORATE
P3,BASE_0255,DesignJournal_baseline,column,ELABORATE_COLUMN,ELABORATE
P3,BASE_0261,DesignJournal_baseline,image,PRUNE_IMAGE,PRUNE
P3,BASE_0262,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0262,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0263,DesignJournal_baseline,column,CREATE_COLUMN_USER,CREATE
P3,BASE_0263,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0263,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0262,DesignJournal_baseline,image,ELABORATE_IMAGE_CAPTION,ELABORATE
P3,BASE_0256,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0264,DesignJournal_baseline,column,CREATE_COLUMN_USER,CREATE
P3,BASE_0265,DesignJournal_baseline,image,AI_PROMPT_GEN,PROMPT_GEN
P3,BASE_0266,DesignJournal_baseline,image,AI_PROMPT_GEN,PROMPT_GEN
P3,BASE_0264,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0267,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0268,DesignJournal_baseline,column,CREATE_COLUMN_USER,CREATE
P3,BASE_0267,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0269,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0270,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0269,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0271,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0270,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0272,DesignJournal_baseline,column,CREATE_COLUMN_USER,CREATE
P3,BASE_0270,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0255,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0270,DesignJournal_baseline,image,STRUCTURE_MOVE,STRUCTURE
P3,BASE_0272,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0271,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0268,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0272,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0272,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0272,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0251,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0256,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0264,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0273,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0273,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0255,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0263,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0258,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0260,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0272,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0268,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0271,DesignJournal_baseline,image,ELABORATE_IMAGE_CAPTION,ELABORATE
P3,BASE_0268,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0272,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0256,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0264,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0251,DesignJournal_baseline,column,ELABORATE_COLUMN,ELABORATE
P3,BASE_0264,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0250,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0249,DesignJournal_baseline,image,STRUCTURE_REMOVE,STRUCTURE
P3,BASE_0274,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0215,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0251,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0264,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0249,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0275,DesignJournal_baseline,column,CREATE_COLUMN_USER,CREATE
P3,BASE_0249,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0275,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
